County,Population,deaths2018,fips
"Isabella County, MI",70562,545.11991,26073
"Jackson County, MI",158823,1377.539643,26075
"Kalamazoo County, MI",264870,1956.586744,26077
"Kalkaska County, MI",17824,164.077109,26079
"Kent County, MI",653786,4592.049031,26081
"Keweenaw County, MI",2113,14.95550409,26083
"Lake County, MI",11881,102.2985783,26085
"Lapeer County, MI",88028,727.3427936,26087
"Leelanau County, MI",21764,121.3742007,26089
"Lenawee County, MI",98266,799.9088238,26091
"Livingston County, MI",191224,1266.171868,26093
"Luce County, MI",6283,49.28760086,26095
"Mackinac County, MI",10787,84.66274033,26097
"Macomb County, MI",874759,6928.531575,26099
"Manistee County, MI",24528,198.187957,26101
"Marquette County, MI",66516,512.954763,26103
"Mason County, MI",29100,223.718181,26105
"Mecosta County, MI",43545,333.3150574,26107
"Menominee County, MI",22983,163.1837434,26109
"Midland County, MI",83209,563.4342112,26111
"Missaukee County, MI",15113,115.2868505,26113
"Monroe County, MI",150439,1187.594551,26115
"Montcalm County, MI",63968,512.2646995,26117
"Montmorency County, MI",9265,85.43129878,26119
"Muskegon County, MI",173588,1449.355069,26121
"Newaygo County, MI",48892,388.7575672,26123
"Oakland County, MI",1259201,8545.252786,26125
"Oceana County, MI",26625,200.7380338,26127
"Ogemaw County, MI",20952,202.7847701,26129
"Ontonagon County, MI",5795,49.05614307,26131
"Osceola County, MI",23341,180.9556929,26133
"Oscoda County, MI",8276,80.72760751,26135
"Otsego County, MI",24665,192.1886112,26137
"Ottawa County, MI",290494,1786.617502,26139
"Presque Isle County, MI",12738,100.4033787,26141
"Roscommon County, MI",23884,224.3301515,26143
"Saginaw County, MI",190800,1579.803012,26145
"St. Clair County, MI",159337,1341.486353,26147
"St. Joseph County, MI",61043,524.5026176,26149
"Sanilac County, MI",41182,351.6102687,26151
"Schoolcraft County, MI",8068,64.62220581,26153
"Shiawassee County, MI",68192,576.2119439,26155
"Tuscola County, MI",52516,436.8296635,26157
"Van Buren County, MI",75448,634.3187488,26159
"Washtenaw County, MI",370963,2308.845272,26161
"Wayne County, MI",1753893,15798.47767,26163
"Wexford County, MI",33466,265.0118994,26165
"Aitkin County, MN",15902,121.9164465,27001
"Anoka County, MN",353813,2198.652951,27003
"Becker County, MN",34371,251.1336592,27005
"Beltrami County, MN",46847,354.8096524,27007
"Benton County, MN",40545,314.4814811,27009
"Big Stone County, MN",4989,32.51160011,27011
"Blue Earth County, MN",67427,458.039028,27013
"Brown County, MN",25111,166.1566411,27015
"Carlton County, MN",35837,288.3042451,27017
"Carver County, MN",103551,571.8162157,27019
"Cass County, MN",29519,223.6993115,27021
"Chippewa County, MN",11924,91.18712064,27023
"Chisago County, MN",55922,380.6196717,27025
"Clay County, MN",63955,447.1771973,27027
"Clearwater County, MN",8810,66.03221277,27029
"Cook County, MN",5393,31.58861664,27031
"Cottonwood County, MN",11277,71.530011,27033
"Crow Wing County, MN",64889,455.0555259,27035
"Dakota County, MN",425423,2497.607382,27037
"Dodge County, MN",20822,138.7589185,27039
"Douglas County, MN",37964,257.6118086,27041
"Faribault County, MN",13758,103.0653971,27043
"Fillmore County, MN",21058,140.1244244,27045
"Freeborn County, MN",30444,218.3537042,27047
"Goodhue County, MN",46403,314.3612998,27049
"Grant County, MN",6021,40.3995051,27051
"Hennepin County, MN",1259428,7990.881746,27053
"Houston County, MN",18578,109.8035351,27055
"Hubbard County, MN",21332,138.8861102,27057
"Isanti County, MN",39966,286.4102109,27059
"Itasca County, MN",45108,319.7695595,27061
"Jackson County, MN",9911,58.02269411,27063
"Kanabec County, MN",16207,109.4115122,27065
"Kandiyohi County, MN",42855,270.8421715,27067
"Kittson County, MN",4248,33.0838488,27069
"Koochiching County, MN",12440,85.67212373,27071
"Lac qui Parle County, MN",6658,39.71024282,27073
"Lake County, MN",10658,79.11831299,27075
"Lake of the Woods County, MN",3758,26.69223471,27077
"Le Sueur County, MN",28494,182.1166466,27079
"Lincoln County, MN",5673,36.69249125,27081
"Lyon County, MN",25629,161.692165,27083
"McLeod County, MN",35873,230.3472293,27085
"Mahnomen County, MN",5519,58.75994675,27087
"Marshall County, MN",9390,51.9783137,27089
"Martin County, MN",19785,135.4166519,27091
"Meeker County, MN",23141,155.2870634,27093
"Mille Lacs County, MN",26139,225.3077244,27095
"Morrison County, MN",33169,216.3216948,27097
"Mower County, MN",40011,274.5168047,27099
"Murray County, MN",8276,50.06185504,27101
"Nicollet County, MN",34220,198.2524293,27103
"Nobles County, MN",21924,135.2955618,27105
"Norman County, MN",6475,59.74657325,27107
"Olmsted County, MN",156277,907.0827585,27109
"Otter Tail County, MN",58812,386.3426934,27111
"Pennington County, MN",14178,95.50759222,27113
"Pine County, MN",29483,206.1578137,27115
"Pipestone County, MN",9047,67.27828691,27117
"Polk County, MN",31529,239.9105719,27119
"Pope County, MN",11097,69.63027192,27121
"Ramsey County, MN",550210,3840.025632,27123
"Red Lake County, MN",3999,23.316836,27125
"Redwood County, MN",15249,110.2615543,27127
"Renville County, MN",14612,102.8740326,27129
"Rice County, MN",66523,450.3354313,27131
"Rock County, MN",9414,66.60775284,27133
"Roseau County, MN",15150,100.725179,27135
"St. Louis County, MN",199754,1494.590057,27137
"Scott County, MN",147381,862.7104041,27139
"Sherburne County, MN",96036,646.6235129,27141
"Sibley County, MN",15028,100.4008658,27143
"Stearns County, MN",159256,933.0283495,27145
"Steele County, MN",36803,229.6716977,27147
"Stevens County, MN",9753,52.81464066,27149
"Swift County, MN",9345,70.69638905,27151
"Todd County, MN",24582,141.0429123,27153
"Traverse County, MN",3308,26.15592596,27155
"Wabasha County, MN",21645,121.0839338,27157
"Wadena County, MN",13773,130.8715969,27159
"Waseca County, MN",18691,123.1564943,27161
"Washington County, MN",259201,1554.691054,27163
"Watonwan County, MN",10980,72.9237798,27165
"Wilkin County, MN",6254,52.27785309,27167
"Winona County, MN",50825,341.9124813,27169
"Wright County, MN",136349,889.9740113,27171
"Yellow Medicine County, MN",9795,63.2545428,27173
"Adams County, MS",31192,312.5664022,28001
"Alcorn County, MS",36925,376.038292,28003
"Amite County, MS",12326,103.9382144,28005
"Attala County, MS",18365,185.4296297,28007
"Benton County, MS",8271,82.33896294,28009
"Bolivar County, MS",31333,353.4586953,28011
"Calhoun County, MS",14436,123.4187534,28013
"Carroll County, MS",9911,71.15014397,28015
"Chickasaw County, MS",17171,164.4274927,28017
"Choctaw County, MS",8278,80.95130702,28019
"Claiborne County, MS",9002,96.28284143,28021
"Clarke County, MS",15604,164.6394684,28023
"Clay County, MS",19386,174.9149023,28025
"Coahoma County, MS",22628,252.6132596,28027
"Copiah County, MS",28543,267.6121274,28029
"Covington County, MS",18853,219.950347,28031
"DeSoto County, MS",182001,1536.262554,28033
"Forrest County, MS",75036,768.8711311,28035
"Franklin County, MS",7788,70.45328532,28037
"George County, MS",24250,298.211465,28039
"Greene County, MS",13586,139.9218517,28041
"Grenada County, MS",21055,255.0969057,28043
"Hancock County, MS",47334,399.192709,28045
"Harrison County, MS",206650,1942.835129,28047
"Hinds County, MS",237085,2117.765714,28049
"Holmes County, MS",17622,188.2745053,28051
"Humphreys County, MS",8257,82.26339007,28053
"Itawamba County, MS",23517,228.332589,28057
"Jackson County, MS",143277,1256.026358,28059
"Jasper County, MS",16428,148.0711495,28061
"Jefferson County, MS",7106,73.66638605,28063
"Jefferson Davis County, MS",11234,115.4307355,28065
"Jones County, MS",68461,659.0831751,28067
"Kemper County, MS",10027,80.39240835,28069
"Lafayette County, MS",54793,441.342273,28071
"Lamar County, MS",62447,464.2926124,28073
"Lauderdale County, MS",75317,682.1397926,28075
"Lawrence County, MS",12455,139.9679615,28077
"Leake County, MS",22763,207.8964518,28079
"Lee County, MS",85202,838.687307,28081
"Leflore County, MS",28919,349.2567873,28083
"Lincoln County, MS",34205,343.3079459,28085
"Lowndes County, MS",58930,549.67095,28087
"Madison County, MS",105630,1054.728226,28089
"Marion County, MS",24715,241.6241379,28091
"Marshall County, MS",35451,337.7025627,28093
"Monroe County, MS",35564,334.393118,28095
"Montgomery County, MS",10023,102.2649697,28097
"Neshoba County, MS",29125,352.7184096,28099
"Newton County, MS",21443,219.4290781,28101
"Noxubee County, MS",10535,103.534679,28103
"Oktibbeha County, MS",49599,374.5258516,28105
"Panola County, MS",34178,352.3416856,28107
"Pearl River County, MS",55387,557.3711969,28109
"Perry County, MS",11931,103.0742157,28111
"Pike County, MS",39563,440.3161447,28113
"Pontotoc County, MS",31833,281.4784214,28115
"Prentiss County, MS",25315,253.9519792,28117
"Quitman County, MS",7051,76.40997126,28119
"Rankin County, MS",153902,1112.216409,28121
"Scott County, MS",28287,277.6452025,28123
"Sharkey County, MS",4377,48.68471445,28125
"Simpson County, MS",26758,251.9201481,28127
"Smith County, MS",16002,130.1938722,28129
"Stone County, MS",18717,191.8227966,28131
"Sunflower County, MS",25735,299.0859936,28133
"Tallahatchie County, MS",13987,135.8746601,28135
"Tate County, MS",28759,270.7340625,28137
"Tippah County, MS",21995,246.034677,28139
"Tishomingo County, MS",19454,216.3630433,28141
"Tunica County, MS",9944,123.1042009,28143
"Union County, MS",28606,267.5777588,28145
"Walthall County, MS",14465,134.9607644,28147
"Warren County, MS",46176,456.1510013,28149
"Washington County, MS",45063,511.7770362,28151
"Wayne County, MS",20298,188.8720781,28153
"Webster County, MS",9788,112.8370428,28155
"Wilkinson County, MS",8792,106.006287,28157
"Winston County, MS",18165,176.5129986,28159
"Yalobusha County, MS",12392,137.378786,28161
"Yazoo County, MS",28248,299.3057329,28163
"Adair County, MO",25339,202.659126,29001
"Andrew County, MO",17607,121.0250011,29003
"Atchison County, MO",5171,40.27326483,29005
"Audrain County, MO",25473,234.6970988,29007
"Barry County, MO",35886,318.28992,29009
"Barton County, MO",11798,89.92179977,29011
"Bates County, MO",16320,146.7112512,29013
"Benton County, MO",19278,170.1335551,29015
"Bollinger County, MO",12169,109.2890589,29017
"Boone County, MO",180005,1231.60801,29019
"Buchanan County, MO",88571,780.6553464,29021
"Butler County, MO",42639,428.0391344,29023
"Caldwell County, MO",9108,75.67846308,29025
"Callaway County, MO",44889,363.9217067,29027
"Camden County, MO",45815,318.0564349,29029
"Cape Girardeau County, MO",78753,646.1263634,29031
"Carroll County, MO",8743,76.23954287,29033
"Carter County, MO",6054,63.322822,29035
"Cass County, MO",104954,793.6645969,29037
"Cedar County, MO",14165,129.127479,29039
"Chariton County, MO",7451,53.76219377,29041
"Christian County, MO",86983,617.7729821,29043
"Clark County, MO",6842,51.91301361,29045
"Clay County, MO",246365,1737.454671,29047
"Clinton County, MO",20470,188.6510424,29049
"Cole County, MO",76796,560.0481413,29051
"Cooper County, MO",17603,147.1997479,29053
"Crawford County, MO",23957,236.5907075,29055
"Dade County, MO",7569,65.6426571,29057
"Dallas County, MO",16762,148.0737759,29059
"Daviess County, MO",8313,64.43891225,29061
"DeKalb County, MO",12630,102.9381627,29063
"Dent County, MO",15441,125.028299,29065
"Douglas County, MO",13373,116.499781,29067
"Dunklin County, MO",29423,334.5291139,29069
"Franklin County, MO",103670,857.4518055,29071
"Gasconade County, MO",14705,126.9749301,29073
"Gentry County, MO",6628,59.0528288,29075
"Greene County, MO",291923,2407.721546,29077
"Grundy County, MO",9914,79.33390994,29079
"Harrison County, MO",8414,70.39915269,29081
"Henry County, MO",21792,196.5860678,29083
"Hickory County, MO",9509,83.38220223,29085
"Holt County, MO",4404,30.7841802,29087
"Howard County, MO",10137,82.64185871,29089
"Howell County, MO",40076,362.4886223,29091
"Iron County, MO",10177,106.2535452,29093
"Jackson County, MO",700307,5629.511194,29095
"Jasper County, MO",120636,1093.026901,29097
"Jefferson County, MO",224347,2023.292863,29099
"Johnson County, MO",53652,430.6894628,29101
"Knox County, MO",3947,31.01553916,29103
"Laclede County, MO",35713,351.6257934,29105
"Lafayette County, MO",32598,280.1567741,29107
"Lawrence County, MO",38359,366.2512205,29109
"Lewis County, MO",9855,92.0409039,29111
"Lincoln County, MO",57686,501.8620468,29113
"Linn County, MO",12037,117.3183798,29115
"Livingston County, MO",15146,118.5188131,29117
"McDonald County, MO",23078,224.1202277,29119
"Macon County, MO",15153,120.9878152,29121
"Madison County, MO",12188,124.5520971,29123
"Maries County, MO",8769,69.74947367,29125
"Marion County, MO",28592,251.0049745,29127
"Mercer County, MO",3641,29.9216045,29129
"Miller County, MO",25336,207.4201736,29131
"Mississippi County, MO",13336,145.5644849,29133
"Moniteau County, MO",16121,131.8994964,29135
"Monroe County, MO",8664,65.23145816,29137
"Montgomery County, MO",11534,109.9319381,29139
"Morgan County, MO",20358,195.2573782,29141
"New Madrid County, MO",17296,185.4526125,29143
"Newton County, MO",58266,518.9785637,29145
"Nodaway County, MO",22304,162.2126055,29147
"Oregon County, MO",10541,100.9257883,29149
"Osage County, MO",13714,102.8597085,29151
"Ozark County, MO",9017,75.95518041,29153
"Pemiscot County, MO",16272,187.9052592,29155
"Perry County, MO",19150,151.2218688,29157
"Pettis County, MO",42542,370.1941027,29159
"Phelps County, MO",44732,395.140122,29161
"Pike County, MO",18504,164.5260338,29163
"Platte County, MO",102985,705.6158021,29165
"Polk County, MO",32201,285.3240447,29167
"Pulaski County, MO",52014,462.7565948,29169
"Putnam County, MO",4757,42.0413036,29171
"Ralls County, MO",10212,67.71284456,29173
"Randolph County, MO",24763,232.1399181,29175
"Ray County, MO",22883,213.7732911,29177
"Reynolds County, MO",6254,51.53145904,29179
"Ripley County, MO",13401,131.8189365,29181
"St. Charles County, MO",399182,2727.120943,29183
"St. Clair County, MO",9395,74.33443003,29185
"Ste. Genevieve County, MO",17888,142.9470626,29186
"St. Francois County, MO",66692,652.1263806,29187
"St. Louis County, MO",996945,7601.197183,29189
"Saline County, MO",22895,188.9476271,29195
"Schuyler County, MO",4599,35.5915077,29197
"Scotland County, MO",4966,37.53220033,29199
"Scott County, MO",38458,354.5191761,29201
"Shannon County, MO",8189,66.00847177,29203
"Shelby County, MO",6050,54.4707515,29205
"Stoddard County, MO",29206,272.4521625,29207
"Stone County, MO",31749,253.7281658,29209
"Sullivan County, MO",6221,52.41430972,29211
"Taney County, MO",55852,447.7943409,29213
"Texas County, MO",25571,212.4621086,29215
"Vernon County, MO",20528,178.7235422,29217
"Warren County, MO",34711,261.4794671,29219
"Washington County, MO",24943,253.1603919,29221
"Wayne County, MO",13122,131.005674,29223
"Webster County, MO",39109,326.9039181,29225
"Worth County, MO",2040,18.4802172,29227
"Wright County, MO",18378,194.4672971,29229
"St. Louis city, MO",302838,2865.158394,29510
"Beaverhead County, MT",9404,61.90994879,30001
"Big Horn County, MT",13338,153.92381,30003
"Blaine County, MT",6807,58.46107997,30005
"Broadwater County, MT",6085,45.74309503,30007
"Carbon County, MT",10714,65.88002887,30009
"Carter County, MT",1238,NA,30011
"Cascade County, MT",81643,663.8041265,30013
"Chouteau County, MT",5745,44.7242505,30015
"Custer County, MT",11586,87.51481238,30017
"Daniels County, MT",1747,NA,30019
"Dawson County, MT",8680,59.26646133,30021
"Deer Lodge County, MT",9131,82.61707494,30023
"Fallon County, MT",2920,22.62682693,30025
"Fergus County, MT",11113,88.33838534,30027
"Flathead County, MT",102106,726.341582,30029
"Gallatin County, MT",111876,657.8733929,30031
"Garfield County, MT",1268,NA,30033
"Glacier County, MT",13747,161.1372018,30035
"Golden Valley County, MT",NA,NA,30037
"Granite County, MT",3378,18.38146582,30039
"Hill County, MT",16347,136.9210008,30041
"Jefferson County, MT",12097,80.88223558,30043
"Judith Basin County, MT",1952,NA,30045
"Lake County, MT",30250,227.9000717,30047
"Lewis and Clark County, MT",68700,484.293322,30049
"Liberty County, MT",2430,NA,30051
"Lincoln County, MT",19794,148.7727597,30053
"McCone County, MT",1675,NA,30055
"Madison County, MT",8768,50.68468075,30057
"Meagher County, MT",1866,12.00146512,30059
"Mineral County, MT",4316,32.26699147,30061
"Missoula County, MT",118791,860.0951483,30063
"Musselshell County, MT",4651,40.04616423,30065
"Park County, MT",16736,107.4348553,30067
"Phillips County, MT",4074,30.67150282,30071
"Pondera County, MT",5972,49.32808299,30073
"Powder River County, MT",1716,NA,30075
"Powell County, MT",6968,56.9853492,30077
"Prairie County, MT",1087,NA,30079
"Ravalli County, MT",43172,299.3061515,30081
"Richland County, MT",10913,83.33083134,30083
"Roosevelt County, MT",11059,135.5770732,30085
"Rosebud County, MT",9063,85.78917981,30087
"Sanders County, MT",11844,89.56144596,30089
"Sheridan County, MT",3424,23.04462709,30091
"Silver Bow County, MT",34993,306.2291086,30093
"Stillwater County, MT",9534,61.60238378,30095
"Sweet Grass County, MT",3710,20.74674047,30097
"Teton County, MT",6162,40.35399316,30099
"Toole County, MT",4853,38.82466324,30101
"Valley County, MT",7437,51.67539954,30105
"Wheatland County, MT",2236,NA,30107
"Wibaux County, MT",1034,NA,30109
"Yellowstone County, MT",160137,1254.680868,30111
"Adams County, NE",31511,236.2918508,31001
"Antelope County, NE",6336,44.42999616,31003
"Boone County, NE",5239,35.12124313,31011
"Box Butte County, NE",10772,84.99151088,31013
"Boyd County, NE",1955,14.57608248,31015
"Brown County, NE",2973,22.32418763,31017
"Buffalo County, NE",49615,322.2762171,31019
"Burt County, NE",6488,50.48403632,31021
"Butler County, NE",8058,63.4292185,31023
"Cass County, NE",26159,185.1345675,31025
"Cedar County, NE",8446,56.04540373,31027
"Chase County, NE",3977,29.68179598,31029
"Cherry County, NE",5761,39.27986144,31031
"Cheyenne County, NE",9310,69.00854403,31033
"Clay County, NE",6214,44.22580439,31035
"Colfax County, NE",10881,69.45748524,31037
"Cuming County, NE",8940,47.9211416,31039
"Custer County, NE",10840,74.62198187,31041
"Dakota County, NE",20083,168.6312608,31043
"Dawes County, NE",8716,63.58871108,31045
"Dawson County, NE",23709,160.3483927,31047
"Deuel County, NE",1825,12.70450025,31049
"Dixon County, NE",5709,41.99281592,31051
"Dodge County, NE",36791,288.6612049,31053
"Douglas County, NE",566880,4164.376064,31055
"Dundy County, NE",1770,14.4377366,31057
"Fillmore County, NE",5527,39.84668542,31059
"Franklin County, NE",3023,23.15128274,31061
"Frontier County, NE",2608,NA,31063
"Furnas County, NE",4715,35.52240137,31065
"Gage County, NE",21493,165.372157,31067
"Garden County, NE",1897,11.6527841,31069
"Garfield County, NE",1987,18.93907725,31071
"Gosper County, NE",1996,13.76502811,31073
"Greeley County, NE",2356,14.49725333,31077
"Hall County, NE",61607,486.1221495,31079
"Hamilton County, NE",9280,54.52726933,31081
"Harlan County, NE",3401,23.89347609,31083
"Hitchcock County, NE",2806,23.06814471,31087
"Holt County, NE",10178,74.12847745,31089
"Hooker County, NE",682,NA,31091
"Howard County, NE",6468,41.066949,31093
"Jefferson County, NE",7097,54.64574082,31095
"Johnson County, NE",5134,47.75708408,31097
"Kearney County, NE",6544,50.7382496,31099
"Keith County, NE",8021,55.96230311,31101
"Kimball County, NE",3618,31.8446109,31105
"Knox County, NE",8419,57.67677295,31107
"Lancaster County, NE",317272,2199.502946,31109
"Lincoln County, NE",35185,262.2327495,31111
"Madison County, NE",35392,284.4016179,31119
"Merrick County, NE",7733,52.89761228,31121
"Morrill County, NE",4686,37.39362396,31123
"Nance County, NE",3532,30.01720825,31125
"Nemaha County, NE",6958,54.77847853,31127
"Nuckolls County, NE",4195,31.44704842,31129
"Otoe County, NE",15985,107.0708336,31131
"Pawnee County, NE",2632,16.58833792,31133
"Perkins County, NE",2929,18.5180167,31135
"Phelps County, NE",8996,64.09188205,31137
"Pierce County, NE",7142,49.14324496,31139
"Platte County, NE",33363,216.5646823,31141
"Polk County, NE",5278,36.90484919,31143
"Red Willow County, NE",10726,83.56823243,31145
"Richardson County, NE",7937,62.03834349,31147
"Rock County, NE",1360,13.49386107,31149
"Saline County, NE",14350,117.4714917,31151
"Sarpy County, NE",184459,1181.365821,31153
"Saunders County, NE",21303,161.1130978,31155
"Scotts Bluff County, NE",35989,277.8878639,31157
"Seward County, NE",17318,133.4611093,31159
"Sheridan County, NE",5190,40.5827379,31161
"Sherman County, NE",3038,20.15675531,31163
"Sioux County, NE",NA,NA,31165
"Stanton County, NE",5970,33.0029759,31167
"Thayer County, NE",5039,40.65233406,31169
"Thurston County, NE",7303,86.5531355,31173
"Valley County, NE",4190,26.59004727,31175
"Washington County, NE",20667,144.4781747,31177
"Wayne County, NE",9403,50.85737923,31179
"Webster County, NE",3533,33.41140435,31181
"York County, NE",13772,108.1128626,31185
"Churchill County, NV",24440,223.8477523,32001
"Clark County, NV",2231647,16446.88133,32003
"Douglas County, NV",48467,293.9573633,32005
"Elko County, NV",52460,379.2078095,32007
"Esmeralda County, NV",826,NA,32009
"Eureka County, NV",2003,NA,32011
"Humboldt County, NV",16786,139.8842845,32013
"Lander County, NV",5575,43.216508,32015
"Lincoln County, NV",5201,34.4597456,32017
"Lyon County, NV",55808,492.9874091,32019
"Mineral County, NV",4514,43.22457438,32021
"Nye County, NV",45346,446.4147431,32023
"Pershing County, NV",6666,48.10483348,32027
"Storey County, NV",4029,21.1323736,32029
"Washoe County, NV",465735,3636.881146,32031
"White Pine County, NV",9475,69.1009855,32033
"Carson City, NV",55414,543.9017094,32510
"Belknap County, NH",61022,497.3234012,33001
"Carroll County, NH",48779,335.5595212,33003
"Cheshire County, NH",76493,571.8055731,33005
"Coos County, NH",31589,273.1932546,33007
"Grafton County, NH",89786,589.7147473,33009
"Hillsborough County, NH",415247,2963.601229,33011
"Merrimack County, NH",151132,1085.562516,33013
"Rockingham County, NH",309176,2059.562526,33015
"Strafford County, NH",130090,1060.376599,33017
"Sullivan County, NH",43144,310.5600037,33019
"Atlantic County, NJ",265429,2146.457966,34001
"Bergen County, NJ",936692,5188.205851,34003
"Burlington County, NJ",445384,3208.997658,34005
"Camden County, NJ",507078,4110.32356,34007
"Cape May County, NJ",92560,763.9007653,34009
"Cumberland County, NJ",150972,1376.214957,34011
"Essex County, NJ",799767,5567.090113,34013
"Gloucester County, NJ",291408,2366.458316,34015
"Hudson County, NJ",676061,4007.013547,34017
"Hunterdon County, NJ",124714,670.1012091,34019
"Mercer County, NJ",369811,2436.514566,34021
"Middlesex County, NJ",829685,5180.826936,34023
"Monmouth County, NJ",621354,4184.510584,34025
"Morris County, NJ",494228,2870.174745,34027
"Ocean County, NJ",601651,4472.613369,34029
"Passaic County, NJ",503310,3311.066778,34031
"Salem County, NJ",62607,546.001699,34033
"Somerset County, NJ",331164,1904.250402,34035
"Sussex County, NJ",140799,1020.073267,34037
"Union County, NJ",558067,3453.113971,34039
"Warren County, NJ",105779,751.6158579,34041
"Bernalillo County, NM",678701,4998.485813,35001
"Catron County, NM",3578,20.28258475,35003
"Chaves County, NM",64689,578.6855841,35005
"Cibola County, NM",26746,223.7082691,35006
"Colfax County, NM",12110,87.47242723,35007
"Curry County, NM",49437,427.7381522,35009
"DeBaca County, NM",1781,NA,35011
"Dona Ana County, NM",217522,1444.154661,35013
"Eddy County, NM",57900,523.281479,35015
"Grant County, NM",27346,199.714401,35017
"Guadalupe County, NM",4341,35.75230236,35019
"Hidalgo County, NM",4240,35.347184,35023
"Lea County, NM",69611,608.4560608,35025
"Lincoln County, NM",19556,147.2172421,35027
"Los Alamos County, NM",19101,101.7063943,35028
"Luna County, NM",23963,215.7810639,35029
"McKinley County, NM",72290,732.3258931,35031
"Mora County, NM",4506,25.62245278,35033
"Otero County, NM",66781,529.7934847,35035
"Quay County, NM",8253,78.65243799,35037
"Rio Arriba County, NM",39006,353.1744962,35039
"Roosevelt County, NM",18743,146.5520168,35041
"Sandoval County, NM",145179,1018.913647,35043
"San Juan County, NM",125043,1039.094409,35045
"San Miguel County, NM",27591,223.6368272,35047
"Santa Fe County, NM",150056,880.2004855,35049
"Sierra County, NM",10968,121.4159428,35051
"Socorro County, NM",16735,139.9190479,35053
"Taos County, NM",32835,220.1146761,35055
"Torrance County, NM",15591,124.9478331,35057
"Union County, NM",4118,26.17293732,35059
"Valencia County, NM",76456,596.348135,35061
"Albany County, NY",307117,2140.681246,36001
"Allegany County, NY",46430,372.9177121,36003
"Bronx County, NY",1432132,9473.858701,36005
"Broome County, NY",191659,1441.589362,36007
"Cattaraugus County, NY",76840,622.9482833,36009
"Cayuga County, NY",77145,550.5805221,36011
"Chautauqua County, NY",127939,1056.956534,36013
"Chemung County, NY",84254,706.856235,36015
"Chenango County, NY",47536,398.6395897,36017
"Clinton County, NY",80695,581.5836591,36019
"Columbia County, NY",59916,417.439765,36021
"Cortland County, NY",47823,378.5867943,36023
"Delaware County, NY",44527,322.0234199,36025
"Dutchess County, NY",293718,1952.948605,36027
"Erie County, NY",919719,7129.618768,36029
"Essex County, NY",37300,244.821907,36031
"Franklin County, NY",50293,377.1671566,36033
